User_ID,Job_ID,Job_Role,Company,User_Skills,Job_Requirements,Match_Score,Recommended
U07564,J07564,Java Developer,Zoho,"Spring Boot, REST APIs, Hibernate, MySQL","SQL, Design Patterns, Java, Kafka, Spring MVC, Multithreading, Microservices",0.92,1
U07565,J07565,Java Developer,Swiggy,"Multithreading, Spring Boot, Hibernate, AWS","AWS, Kafka, Docker, Spring Boot, Microservices",0.84,1
U07566,J07566,Java Developer,Accenture,"Maven, Spring Boot, SQL","Multithreading, Spring Boot, REST APIs, Design Patterns, Git, AWS",0.8,1
U07567,J07567,Java Developer,Accenture,"AWS, Design Patterns, Gradle","JUnit, SQL, JPA, Microservices, Spring Boot",0.61,0
U07568,J07568,Java Developer,Microsoft,"SOLID, Design Patterns, Microservices, REST APIs, Maven, SQL","Hibernate, JUnit, PostgreSQL, AWS, Maven, Spring Boot, Git",0.87,1
U07569,J07569,Java Developer,Swiggy,"SOLID, SQL, JUnit, Multithreading, REST APIs","Git, Spring MVC, Kafka, Design Patterns, AWS, REST APIs",0.81,1
U07570,J07570,Java Developer,Zoho,"JPA, Design Patterns, Microservices, Multithreading","Hibernate, Spring Boot, SQL, REST APIs, MySQL, Microservices",0.78,1
U07571,J07571,Java Developer,Accenture,"MySQL, Maven, SOLID, Microservices, Java, Spring Boot","Kafka, Multithreading, SOLID, Maven, Spring Boot, JUnit",0.97,1
U07572,J07572,Java Developer,Zoho,"MySQL, Microservices, Spring MVC","PostgreSQL, Hibernate, Docker, Design Patterns, Spring Boot, SQL, REST APIs",0.79,1
U07573,J07573,Java Developer,Swiggy,"Java, Hibernate, SQL, Maven","Git, Spring MVC, Maven, MySQL",0.88,1
U07574,J07574,Java Developer,Microsoft,"Microservices, SOLID, Hibernate, AWS, Git","Design Patterns, MySQL, Gradle, Kafka, AWS, Microservices, REST APIs",0.76,1
U07575,J07575,Java Developer,Microsoft,"AWS, Gradle, Git","Java, MySQL, Git, Gradle, Multithreading, JPA",0.58,0
U07576,J07576,Java Developer,Google,"Git, Design Patterns, JPA, JUnit, Spring MVC","Maven, Microservices, Java, JPA, Gradle, SQL, Spring Boot",0.92,1
U07577,J07577,Java Developer,Amazon,"JPA, Multithreading, Maven","SQL, Kafka, Maven, REST APIs, Multithreading",0.99,1
U07578,J07578,Java Developer,Accenture,"Spring Boot, SQL, Microservices, Gradle, AWS","Docker, Gradle, Kafka, MySQL, SOLID, Maven, JPA",0.76,1
U07579,J07579,Java Developer,Zoho,"Java, Spring Boot, SQL","Spring Boot, PostgreSQL, SOLID, Microservices, Hibernate",0.9,1
U07580,J07580,Java Developer,Google,"Maven, JUnit, SOLID, Spring Boot, Kafka, JPA","JUnit, Docker, Maven, PostgreSQL, MySQL, Gradle",0.93,1
U07581,J07581,Java Developer,Microsoft,"REST APIs, AWS, JPA, Git, SQL, PostgreSQL","Git, Gradle, JPA, PostgreSQL, Microservices, JUnit",0.91,1
U07582,J07582,Java Developer,TCS,"Spring MVC, Gradle, AWS, SQL","AWS, Docker, Microservices, SQL, Multithreading, Maven",0.7,0
U07583,J07583,Java Developer,Accenture,"Java, Multithreading, Maven","SOLID, SQL, Design Patterns, Gradle",0.9,1
U07584,J07584,Java Developer,Swiggy,"Kafka, Spring MVC, SQL","REST APIs, JUnit, Spring Boot, PostgreSQL, SQL",0.82,1
U07585,J07585,Java Developer,Infosys,"Microservices, Docker, Maven, Java, Multithreading","JPA, Multithreading, SOLID, Spring Boot, Maven, JUnit",0.96,1
U07586,J07586,Java Developer,Zoho,"Gradle, SQL, Spring Boot","REST APIs, JUnit, Java, Spring Boot",0.84,1
U07587,J07587,Java Developer,Google,"Gradle, MySQL, Git, JPA","Spring Boot, Kafka, SOLID, PostgreSQL, REST APIs, Hibernate",0.95,1
U07588,J07588,Java Developer,Microsoft,"PostgreSQL, SOLID, Git, Gradle","Microservices, AWS, Spring Boot, REST APIs, Maven, JPA",0.89,1
U07589,J07589,Java Developer,Amazon,"JUnit, AWS, Spring Boot","Hibernate, Microservices, REST APIs, PostgreSQL, Docker",0.85,1
U07590,J07590,Java Developer,Wipro,"PostgreSQL, MySQL, JUnit","Spring MVC, SOLID, Microservices, Spring Boot, Hibernate",0.9,1
U07591,J07591,Java Developer,Google,"JPA, Spring Boot, Spring MVC, MySQL, Maven","Spring Boot, AWS, Git, SOLID, JPA",0.51,0
U07592,J07592,Java Developer,Zoho,"Spring MVC, MySQL, REST APIs","SOLID, Spring Boot, Spring MVC, REST APIs",0.95,1
U07593,J07593,Java Developer,Swiggy,"Multithreading, Java, AWS","JUnit, Git, Kafka, MySQL, SQL, Java",0.87,1
U07594,J07594,Java Developer,Wipro,"Kafka, MySQL, PostgreSQL, REST APIs, Multithreading, SOLID","Docker, Maven, Microservices, Multithreading, JUnit",0.97,1
U07595,J07595,Java Developer,Infosys,"SOLID, JPA, Multithreading, REST APIs, JUnit","MySQL, Gradle, JUnit, Design Patterns",0.94,1
U07596,J07596,Java Developer,Microsoft,"Java, REST APIs, Design Patterns, Spring MVC, JPA","SQL, MySQL, Microservices, Spring MVC, Git, Kafka, AWS",0.66,0
U07597,J07597,Java Developer,Swiggy,"PostgreSQL, Multithreading, Design Patterns, SOLID, Gradle","Hibernate, SQL, MySQL, Multithreading, Spring MVC, Maven, SOLID",0.88,1
U07598,J07598,Java Developer,Amazon,"Git, Docker, Spring Boot, SQL, Multithreading, AWS","Kafka, JUnit, Hibernate, SOLID, SQL, Java, AWS",0.6,0
U07599,J07599,Java Developer,Microsoft,"Spring Boot, Hibernate, JUnit, SOLID","JPA, Spring Boot, SOLID, Maven, Gradle, Git",0.89,1
U07600,J07600,Java Developer,Razorpay,"Git, MySQL, SOLID, Docker","AWS, Gradle, Docker, JUnit",0.8,1
U07601,J07601,Java Developer,Razorpay,"PostgreSQL, Docker, Spring Boot","AWS, Git, Design Patterns, Java, PostgreSQL, MySQL, JPA",0.8,1
U07602,J07602,Java Developer,TCS,"Microservices, Kafka, JPA, Gradle, Design Patterns","Microservices, JUnit, Kafka, Gradle, Hibernate",0.55,0
U07603,J07603,Java Developer,Wipro,"JUnit, Spring MVC, Gradle, Multithreading, Java, Docker","Spring MVC, SOLID, Kafka, SQL",0.66,0
U07604,J07604,Java Developer,Google,"Design Patterns, Hibernate, Java, PostgreSQL","PostgreSQL, Hibernate, REST APIs, Maven, Multithreading, JUnit, Spring Boot",0.61,0
U07605,J07605,Java Developer,Infosys,"SQL, Git, Design Patterns, Spring MVC, JUnit, MySQL","JUnit, Git, Hibernate, MySQL",0.51,0
U07606,J07606,Java Developer,Swiggy,"JPA, REST APIs, Maven","JUnit, JPA, Gradle, Kafka, Maven, AWS",0.59,0
U07607,J07607,Java Developer,Zoho,"Git, SQL, Docker","Hibernate, Multithreading, Design Patterns, Spring MVC, AWS, Gradle, REST APIs",0.78,1
U07608,J07608,Java Developer,Google,"Git, MySQL, REST APIs, SQL","PostgreSQL, Maven, Spring Boot, Java, REST APIs",0.73,1
U07609,J07609,Java Developer,Google,"Maven, Kafka, SOLID, REST APIs","Maven, Spring Boot, Multithreading, Hibernate, SOLID, MySQL",0.8,1
U07610,J07610,Java Developer,Microsoft,"JPA, SQL, Spring MVC","SOLID, AWS, PostgreSQL, Maven",0.88,1
U07611,J07611,Java Developer,Microsoft,"Design Patterns, AWS, SQL, JUnit","SOLID, AWS, Microservices, Gradle, Kafka",0.71,1
U07612,J07612,Java Developer,Accenture,"Java, Spring MVC, Spring Boot, SOLID","Hibernate, Gradle, Multithreading, SOLID, Git",0.85,1
U07613,J07613,Java Developer,Zoho,"AWS, SQL, Spring MVC, PostgreSQL","JPA, PostgreSQL, SOLID, Microservices, Spring MVC, SQL, Maven",0.87,1
U07614,J07614,Java Developer,Swiggy,"SQL, Git, Docker, Spring MVC","Docker, Java, Hibernate, AWS, Design Patterns",0.68,0
U07615,J07615,Java Developer,Infosys,"Java, Design Patterns, Git","Design Patterns, AWS, PostgreSQL, Maven, Git, MySQL, REST APIs",0.68,0
U07616,J07616,Java Developer,Zoho,"Hibernate, Microservices, Git, REST APIs, Spring Boot","PostgreSQL, MySQL, Gradle, AWS, SOLID, Docker, JUnit",0.57,0
U07617,J07617,Java Developer,Zoho,"Design Patterns, Kafka, PostgreSQL, Multithreading, JUnit","Kafka, Docker, PostgreSQL, REST APIs, JUnit",0.73,1
U07618,J07618,Java Developer,Infosys,"Hibernate, AWS, Gradle, Java, JPA, Microservices","AWS, Maven, Spring Boot, Hibernate",0.6,0
U07619,J07619,Java Developer,Microsoft,"JUnit, SOLID, MySQL, Design Patterns, Kafka","Maven, JUnit, Multithreading, AWS, Git",0.56,0
U07620,J07620,Java Developer,Razorpay,"PostgreSQL, Docker, JUnit","Java, Spring Boot, Multithreading, Spring MVC",0.84,1
U07621,J07621,Java Developer,Infosys,"Multithreading, Spring MVC, REST APIs, Java, JPA, Microservices","Java, Maven, Multithreading, Microservices",0.99,1
U07622,J07622,Java Developer,TCS,"Docker, AWS, Multithreading","MySQL, SOLID, Gradle, SQL, Design Patterns, Spring Boot, Multithreading",0.97,1
U07623,J07623,Java Developer,Swiggy,"Multithreading, Java, Gradle, Kafka, JUnit, JPA","Microservices, JPA, Spring Boot, REST APIs, Maven",0.6,0
U07624,J07624,Java Developer,Infosys,"Spring Boot, REST APIs, SQL, SOLID","Kafka, SOLID, MySQL, Spring MVC",0.62,0
U07625,J07625,Java Developer,TCS,"Spring Boot, PostgreSQL, Java","SOLID, PostgreSQL, JUnit, Hibernate",0.68,0
U07626,J07626,Java Developer,Infosys,"Git, AWS, MySQL","Multithreading, Git, PostgreSQL, Microservices",0.79,1
U07627,J07627,Java Developer,Razorpay,"Git, Maven, PostgreSQL, Spring Boot, Docker, MySQL","SOLID, Maven, REST APIs, Spring Boot, MySQL, Design Patterns, JPA",0.77,1
U07628,J07628,Java Developer,Wipro,"Maven, Multithreading, Microservices, JPA","PostgreSQL, Maven, SQL, Multithreading",0.92,1
U07629,J07629,Java Developer,Swiggy,"Java, Git, Kafka, REST APIs, AWS, Design Patterns","Spring MVC, Design Patterns, SQL, Git, Java, Spring Boot",0.7,0
U07630,J07630,Java Developer,Accenture,"Multithreading, Microservices, SQL, MySQL","Git, SOLID, Spring Boot, Spring MVC",0.59,0
U07631,J07631,Java Developer,Wipro,"Hibernate, MySQL, JUnit, Git, PostgreSQL, Multithreading","MySQL, JPA, Gradle, Maven, PostgreSQL, REST APIs, Microservices",0.89,1
U07632,J07632,Java Developer,Microsoft,"JUnit, AWS, Multithreading","Spring Boot, JUnit, Maven, Multithreading, Hibernate, Spring MVC",0.8,1
U07633,J07633,Java Developer,Amazon,"Spring MVC, Spring Boot, JUnit, MySQL","SOLID, Maven, Multithreading, JPA, Gradle, Hibernate, SQL",0.67,0
U07634,J07634,Java Developer,Razorpay,"MySQL, JPA, REST APIs, Docker","SOLID, Kafka, SQL, Git, MySQL",0.98,1
U07635,J07635,Java Developer,Amazon,"Java, Spring Boot, PostgreSQL, JPA, Design Patterns","Git, AWS, Docker, Microservices",0.67,0
U07636,J07636,Java Developer,Accenture,"Multithreading, Hibernate, AWS, Design Patterns, JUnit","SQL, MySQL, Gradle, JPA, Spring Boot, Java",0.93,1
U07637,J07637,Java Developer,Microsoft,"REST APIs, Gradle, SOLID, Hibernate","Maven, Java, REST APIs, Spring Boot, Gradle",0.65,0
U07638,J07638,Java Developer,Wipro,"Spring Boot, Git, MySQL","Maven, Spring MVC, Multithreading, PostgreSQL",0.94,1
U07639,J07639,Java Developer,Zoho,"Kafka, Maven, SOLID, REST APIs, Git","Spring MVC, SQL, AWS, Docker",0.54,0
U07640,J07640,Java Developer,Wipro,"Java, REST APIs, JUnit, Gradle, Microservices","Maven, PostgreSQL, Git, JUnit",0.62,0
U07641,J07641,Java Developer,Zoho,"SOLID, REST APIs, Multithreading, Spring Boot","Microservices, REST APIs, Docker, Spring Boot",0.87,1
U07642,J07642,Java Developer,TCS,"Maven, JUnit, Multithreading, AWS","Design Patterns, Git, Kafka, REST APIs, Gradle, Java, Hibernate",0.51,0
U07643,J07643,Java Developer,Razorpay,"Git, Spring MVC, Docker, MySQL, SQL","Kafka, Microservices, SOLID, Maven",0.84,1
U07644,J07644,Java Developer,Amazon,"Java, Spring MVC, SOLID, AWS","REST APIs, Spring MVC, Git, Microservices, JUnit, JPA",0.52,0
U07645,J07645,Java Developer,Google,"Kafka, Maven, REST APIs, Spring MVC","SQL, Microservices, Spring MVC, Docker",0.9,1
U07646,J07646,Java Developer,Razorpay,"Maven, Kafka, JPA, Microservices","Hibernate, JPA, Gradle, Kafka",0.81,1
U07647,J07647,Java Developer,Google,"MySQL, Kafka, SQL, Maven, Design Patterns, Hibernate","Hibernate, Kafka, JPA, Git, Spring Boot, SOLID, Multithreading",0.66,0
U07648,J07648,Java Developer,Wipro,"Kafka, JPA, Hibernate, JUnit","Multithreading, Git, Design Patterns, Gradle",0.52,0
U07649,J07649,Java Developer,Wipro,"MySQL, SQL, PostgreSQL, REST APIs","Docker, REST APIs, JUnit, Git, AWS, Maven, Kafka",0.71,1
U07650,J07650,Java Developer,TCS,"JUnit, SOLID, AWS","Git, Multithreading, Gradle, Java, Spring MVC",0.96,1
U07651,J07651,Java Developer,Accenture,"MySQL, Git, JUnit, AWS, PostgreSQL, Docker","Design Patterns, Docker, SQL, REST APIs, SOLID",0.74,1
U07652,J07652,Java Developer,Swiggy,"Hibernate, Kafka, Microservices","Microservices, AWS, Multithreading, Design Patterns, JPA, Java",0.7,0
U07653,J07653,Java Developer,Zoho,"Docker, Kafka, Multithreading, MySQL, Spring MVC, Spring Boot","Docker, Java, Git, Design Patterns, REST APIs, Kafka, PostgreSQL",0.77,1
U07654,J07654,Java Developer,Zoho,"Gradle, MySQL, JPA","REST APIs, Hibernate, Spring MVC, Java, Maven",0.55,0
U07655,J07655,Java Developer,Zoho,"Kafka, PostgreSQL, Multithreading, SOLID, Git, Docker","Multithreading, JUnit, Hibernate, Kafka, Gradle, REST APIs",0.77,1
U07656,J07656,Java Developer,Razorpay,"Docker, Java, REST APIs","Docker, SQL, PostgreSQL, Spring Boot, JUnit, JPA, REST APIs",0.9,1
U07657,J07657,Java Developer,Zoho,"Git, REST APIs, JPA, Hibernate, MySQL","JUnit, SOLID, Git, Kafka",0.51,0
U07658,J07658,Java Developer,Microsoft,"JPA, SOLID, AWS, Microservices, Docker","Gradle, Spring Boot, REST APIs, Kafka, Hibernate",0.52,0
U07659,J07659,Java Developer,Microsoft,"JPA, MySQL, Microservices, SQL","Spring Boot, Microservices, Spring MVC, Docker",0.56,0
U07660,J07660,Java Developer,Razorpay,"Hibernate, Docker, Gradle, Spring MVC, Java, Kafka","Java, REST APIs, Spring Boot, Hibernate, JPA, Docker, Design Patterns",0.89,1
U07661,J07661,Java Developer,Infosys,"Spring Boot, Kafka, Spring MVC, SQL, JUnit, Java","JUnit, Docker, Multithreading, MySQL",0.82,1
U07662,J07662,Java Developer,Amazon,"Microservices, REST APIs, PostgreSQL, Hibernate, Docker, Multithreading","Java, PostgreSQL, Microservices, Gradle, Maven, JPA, Spring MVC",0.83,1
U07663,J07663,Java Developer,Infosys,"Git, SQL, Design Patterns, Docker","REST APIs, Spring MVC, Microservices, Maven",0.51,0
U07664,J07664,Java Developer,Google,"Git, Maven, AWS","Docker, SOLID, MySQL, SQL",0.74,1
U07665,J07665,Java Developer,Razorpay,"Gradle, Spring Boot, Java, REST APIs","Java, Multithreading, Git, SOLID",0.79,1
U07666,J07666,Java Developer,Infosys,"PostgreSQL, REST APIs, MySQL, Design Patterns","MySQL, Design Patterns, Spring Boot, Kafka, JUnit, Docker",0.68,0
U07667,J07667,Java Developer,Amazon,"Microservices, MySQL, Gradle, Hibernate, Spring MVC","Git, SQL, Docker, Gradle, Microservices, Design Patterns, Maven",0.68,0
U07668,J07668,Java Developer,Infosys,"Hibernate, AWS, Spring Boot, Docker, Spring MVC","AWS, Design Patterns, Microservices, Java",0.98,1
U07669,J07669,Java Developer,Swiggy,"Spring Boot, Maven, Hibernate","Spring MVC, Docker, Gradle, Spring Boot, Git",0.64,0
U07670,J07670,Java Developer,TCS,"PostgreSQL, Spring MVC, Spring Boot, Multithreading, REST APIs","JPA, Docker, SOLID, PostgreSQL",0.92,1
U07671,J07671,Java Developer,Razorpay,"Multithreading, Spring MVC, PostgreSQL, Maven, Git, Microservices","Microservices, AWS, MySQL, Design Patterns, JUnit, REST APIs",0.52,0
U07672,J07672,Java Developer,Infosys,"Git, Hibernate, Design Patterns, SOLID, Multithreading","AWS, Hibernate, REST APIs, Docker, Microservices",0.78,1
U07673,J07673,Java Developer,Swiggy,"Maven, Docker, Multithreading","Spring Boot, JPA, Spring MVC, AWS",0.58,0
U07674,J07674,Java Developer,Amazon,"Hibernate, Gradle, PostgreSQL, Git, Microservices","Docker, AWS, REST APIs, Spring MVC",0.85,1
U07675,J07675,Java Developer,Zoho,"JPA, Spring Boot, SQL, MySQL, Java","Hibernate, MySQL, Design Patterns, JUnit",0.54,0
U07676,J07676,Java Developer,Microsoft,"Spring Boot, PostgreSQL, Docker, JUnit, REST APIs","Spring MVC, Microservices, JPA, Design Patterns",0.7,0
U07677,J07677,Java Developer,Razorpay,"JUnit, Multithreading, Docker","JPA, Maven, SQL, Hibernate, Docker, Git",0.82,1
U07678,J07678,Java Developer,Amazon,"Gradle, Spring Boot, Multithreading, Hibernate, Design Patterns","Java, REST APIs, Hibernate, JPA, PostgreSQL",0.86,1
U07679,J07679,Java Developer,Google,"SOLID, Multithreading, Docker, Gradle","Git, AWS, Docker, JPA, Spring MVC, SQL, Hibernate",0.53,0
U07680,J07680,Java Developer,TCS,"REST APIs, Java, MySQL, Maven, SOLID","SOLID, MySQL, Maven, SQL, Spring MVC, PostgreSQL, Design Patterns",0.84,1
U07681,J07681,Java Developer,Google,"Git, Gradle, Hibernate, Design Patterns","JUnit, Microservices, Kafka, Spring MVC",0.73,1
U07682,J07682,Java Developer,Swiggy,"Gradle, JUnit, Spring Boot, REST APIs, SQL","SQL, SOLID, Multithreading, Spring MVC",0.57,0
U07683,J07683,Java Developer,TCS,"Design Patterns, Gradle, PostgreSQL","REST APIs, JUnit, Maven, Spring Boot, Hibernate",0.93,1
U07684,J07684,Java Developer,TCS,"Spring Boot, SQL, Java, MySQL, Docker","Gradle, JUnit, Hibernate, Docker, Kafka",0.69,0
U07685,J07685,Java Developer,Microsoft,"REST APIs, Spring MVC, Gradle, Hibernate, Docker, PostgreSQL","JPA, Kafka, PostgreSQL, Microservices, AWS",0.53,0
U07686,J07686,Java Developer,Microsoft,"SQL, Hibernate, JUnit, Git, MySQL, Kafka","PostgreSQL, Maven, Kafka, Multithreading, JPA, SQL, Spring Boot",0.63,0
U07687,J07687,Java Developer,Swiggy,"MySQL, Spring Boot, Git, Microservices, SQL, JPA","Java, SQL, Microservices, Multithreading, AWS",0.8,1
U07688,J07688,Java Developer,Amazon,"SOLID, PostgreSQL, Maven, Git","Kafka, Multithreading, Microservices, Docker, JUnit, AWS, Spring MVC",0.55,0
U07689,J07689,Java Developer,Zoho,"PostgreSQL, REST APIs, AWS, SOLID, Java","Spring Boot, Gradle, JUnit, REST APIs",0.83,1
U07690,J07690,Java Developer,Google,"Hibernate, MySQL, Kafka","Design Patterns, Multithreading, Microservices, SOLID, Gradle, Maven, PostgreSQL",0.98,1
U07691,J07691,Java Developer,Wipro,"JPA, SQL, Git, Microservices","Git, Kafka, Java, REST APIs, Spring MVC, Gradle, Docker",0.71,1
U07692,J07692,Java Developer,TCS,"Spring Boot, Gradle, Docker, Hibernate, MySQL, Design Patterns","Hibernate, Microservices, Kafka, MySQL",0.78,1
U07693,J07693,Java Developer,Google,"Multithreading, Design Patterns, Git","SQL, AWS, Microservices, Maven, Gradle, REST APIs",0.97,1
U07694,J07694,Java Developer,Amazon,"SOLID, Git, MySQL","Docker, Design Patterns, SOLID, Java",0.99,1
U07695,J07695,Java Developer,Swiggy,"Multithreading, Docker, SQL, Kafka","AWS, Gradle, Hibernate, Microservices, Docker",0.65,0
U07696,J07696,Java Developer,Microsoft,"Git, SQL, MySQL","JPA, Microservices, Multithreading, Docker, MySQL, JUnit, REST APIs",0.74,1
U07697,J07697,Java Developer,Infosys,"REST APIs, Maven, SQL, Design Patterns, Gradle, PostgreSQL","Java, JUnit, Multithreading, Kafka, Maven, REST APIs, Spring MVC",0.82,1
U07698,J07698,Java Developer,Infosys,"Maven, Multithreading, MySQL","MySQL, Microservices, Maven, REST APIs, Hibernate, JPA",0.57,0
U07699,J07699,Java Developer,Swiggy,"Hibernate, Java, Spring Boot, PostgreSQL","SOLID, Git, Maven, JUnit, Docker",0.84,1
U07700,J07700,Java Developer,Wipro,"SOLID, REST APIs, Hibernate","Spring Boot, Java, Hibernate, Microservices",0.89,1
U07701,J07701,Java Developer,Amazon,"Hibernate, Maven, JUnit, Spring Boot","Spring MVC, REST APIs, Multithreading, Java, AWS, Maven",0.85,1
U07702,J07702,Java Developer,Wipro,"Hibernate, SQL, REST APIs, JPA, Java","Microservices, Java, Multithreading, Docker, PostgreSQL, REST APIs",0.76,1
U07703,J07703,Java Developer,TCS,"Java, REST APIs, Kafka, Microservices, MySQL","Kafka, Maven, SOLID, Spring Boot",0.62,0
U07704,J07704,Java Developer,Accenture,"Design Patterns, MySQL, Spring Boot","Kafka, Git, Maven, JUnit",0.97,1
U07705,J07705,Java Developer,Swiggy,"Multithreading, Gradle, Design Patterns, Docker, Kafka","Gradle, PostgreSQL, Maven, Spring Boot, JUnit",0.68,0
U07706,J07706,Java Developer,Amazon,"Kafka, JPA, REST APIs, Spring MVC, Maven","AWS, Multithreading, Hibernate, SQL, Kafka, PostgreSQL",0.97,1
U07707,J07707,Java Developer,Zoho,"Gradle, SOLID, Maven, JUnit, Hibernate","MySQL, Design Patterns, Docker, Gradle, Maven",0.69,0
U07708,J07708,Java Developer,Amazon,"Hibernate, Spring Boot, SOLID","Multithreading, Design Patterns, JPA, Hibernate, REST APIs, PostgreSQL, MySQL",0.96,1
U07709,J07709,Java Developer,Amazon,"Docker, Microservices, MySQL","Gradle, Maven, Spring MVC, MySQL, SQL",0.63,0
U07710,J07710,Java Developer,Accenture,"JPA, JUnit, Microservices, Spring Boot, SQL, Multithreading","JUnit, MySQL, Java, REST APIs, Docker, Gradle",0.72,1
U07711,J07711,Java Developer,Amazon,"Microservices, JPA, Gradle, SQL, Kafka, PostgreSQL","JUnit, Microservices, REST APIs, Hibernate, PostgreSQL, Docker, Gradle",0.58,0
U07712,J07712,Java Developer,Infosys,"Git, Microservices, SQL, JUnit, Docker, Java","Multithreading, Docker, JUnit, Microservices, JPA",0.91,1
U07713,J07713,Java Developer,Swiggy,"SQL, MySQL, Git, SOLID","Hibernate, Design Patterns, Maven, PostgreSQL, JUnit, SOLID",0.5,0
U07714,J07714,Java Developer,TCS,"Spring MVC, Spring Boot, Gradle, AWS","Design Patterns, Hibernate, Spring Boot, Java, Spring MVC, SOLID, Kafka",0.88,1
U07715,J07715,Java Developer,Microsoft,"SOLID, Multithreading, Spring Boot, PostgreSQL","SOLID, MySQL, Gradle, Spring MVC, Microservices",0.8,1
U07716,J07716,Java Developer,TCS,"REST APIs, Git, Maven, Design Patterns","MySQL, AWS, SQL, Microservices, Hibernate",0.94,1
U07717,J07717,Java Developer,Zoho,"Spring Boot, Hibernate, Gradle, SOLID","Spring Boot, MySQL, Git, Hibernate",0.87,1
U07718,J07718,Java Developer,Wipro,"Git, Design Patterns, Spring Boot, Gradle, Kafka","MySQL, Kafka, REST APIs, Spring MVC",0.61,0
U07719,J07719,Java Developer,Zoho,"SOLID, SQL, Maven, Kafka, JUnit","Spring Boot, JUnit, Maven, Design Patterns, REST APIs, Kafka, Spring MVC",0.68,0
U07720,J07720,Java Developer,Infosys,"Design Patterns, Java, Spring Boot, Hibernate, MySQL","Design Patterns, Java, Spring MVC, SQL, Git, AWS, Gradle",0.88,1
U07721,J07721,Java Developer,Zoho,"REST APIs, Gradle, SOLID","Spring Boot, Maven, PostgreSQL, AWS, Gradle, Spring MVC",0.57,0
U07722,J07722,Java Developer,Razorpay,"Design Patterns, JPA, PostgreSQL, Hibernate, Microservices","PostgreSQL, REST APIs, MySQL, SOLID, Spring MVC, Maven, JUnit",0.95,1
U07723,J07723,Java Developer,Wipro,"PostgreSQL, JUnit, Hibernate, AWS, SOLID, Multithreading","Hibernate, JUnit, Maven, Gradle",0.92,1
U07724,J07724,Java Developer,Razorpay,"Maven, JUnit, PostgreSQL","JUnit, Git, SQL, REST APIs",0.9,1
U07725,J07725,Java Developer,TCS,"Java, JPA, Maven, Docker, Gradle","SOLID, JUnit, PostgreSQL, JPA",0.53,0
U07726,J07726,Java Developer,Amazon,"SQL, Gradle, PostgreSQL, Maven","JPA, Gradle, AWS, REST APIs, MySQL",0.87,1
U07727,J07727,Java Developer,Swiggy,"REST APIs, SOLID, Kafka, Hibernate","Hibernate, MySQL, AWS, SOLID",0.69,0
U07728,J07728,Java Developer,Google,"SOLID, Kafka, JPA","MySQL, AWS, Spring Boot, Kafka",0.51,0
U07729,J07729,Java Developer,Zoho,"REST APIs, Gradle, Spring MVC, Multithreading","MySQL, Microservices, Kafka, JPA, SOLID, Java, Spring MVC",0.91,1
U07730,J07730,Java Developer,Infosys,"Microservices, Maven, Kafka","PostgreSQL, Kafka, Docker, Design Patterns",0.98,1
U07731,J07731,Java Developer,Infosys,"Design Patterns, Kafka, REST APIs, SOLID, MySQL","Spring Boot, Design Patterns, Docker, Git, Java, JUnit, Maven",0.74,1
U07732,J07732,Java Developer,Infosys,"Hibernate, JUnit, Git, PostgreSQL, Multithreading, Spring Boot","Docker, Gradle, Kafka, Git",0.93,1
U07733,J07733,Java Developer,TCS,"AWS, JUnit, Kafka","Gradle, Spring Boot, Maven, Spring MVC, Design Patterns, Multithreading, PostgreSQL",0.68,0
U07734,J07734,Java Developer,Swiggy,"JUnit, Hibernate, Design Patterns, SOLID","MySQL, Kafka, Maven, JPA, Spring Boot",0.95,1
U07735,J07735,Java Developer,Razorpay,"MySQL, Gradle, JPA, Spring MVC, Multithreading","REST APIs, Spring Boot, Maven, Microservices",0.94,1
U07736,J07736,Java Developer,Wipro,"Kafka, REST APIs, JUnit, AWS","PostgreSQL, MySQL, Maven, Git, REST APIs",0.67,0
U07737,J07737,Java Developer,Google,"JUnit, AWS, Maven, SQL, MySQL, Hibernate","Spring MVC, MySQL, Multithreading, REST APIs, Design Patterns",0.86,1
U07738,J07738,Java Developer,Accenture,"Docker, Hibernate, SQL, Design Patterns, Maven","SOLID, Kafka, MySQL, JUnit, Microservices, PostgreSQL, Docker",0.62,0
U07739,J07739,Java Developer,Amazon,"MySQL, SOLID, Java, Git","Gradle, Microservices, Hibernate, Kafka",0.64,0
U07740,J07740,Java Developer,Infosys,"Java, Kafka, Spring MVC, SOLID","Microservices, Git, REST APIs, Docker, PostgreSQL, Gradle, SOLID",0.82,1
U07741,J07741,Java Developer,Wipro,"Hibernate, PostgreSQL, Java, SQL","AWS, Java, Spring MVC, SQL",0.9,1
U07742,J07742,Java Developer,TCS,"Hibernate, SQL, SOLID","Spring MVC, Docker, SOLID, Gradle, JPA",0.52,0
U07743,J07743,Java Developer,Wipro,"Hibernate, AWS, Design Patterns, Spring Boot","Multithreading, Spring Boot, Hibernate, Docker, Microservices, MySQL, Gradle",0.62,0
U07744,J07744,Java Developer,Microsoft,"Docker, Java, SOLID, Maven, JUnit, Hibernate","Microservices, Multithreading, Spring Boot, Java, Hibernate, Kafka, PostgreSQL",0.96,1
U07745,J07745,Java Developer,Accenture,"Multithreading, JUnit, Design Patterns","Spring Boot, Multithreading, JPA, Git, Java",0.77,1
