User_ID,Job_ID,Job_Role,Company,User_Skills,Job_Requirements,Match_Score,Recommended
63029.0,247.0,Frontend Developer,Meta,"JavaScript, SQL, CSS, HTML, Python","Java, Data Science, JavaScript, HTML",0.7220258661874034,0
63030.0,497.0,AI Engineer,DataNest AI,"C++, Data Science, HTML","AI, HTML, Java, SQL",0.1850931381939644,0
63031.0,113.0,Frontend Developer,TCS,"Java, C++","Data Science, CSS, Python",0.8378414190144019,1
63032.0,341.0,BI Analyst,IBM,"AI, Machine Learning, JavaScript, CSS","SQL, Python",0.5575216360362236,0
63033.0,398.0,Frontend Developer,TCS,"Java, Python, HTML, CSS, Data Science","Java, C++, JavaScript",0.1078909973359292,0
63034.0,114.0,UI Developer,TCS,"AI, SQL, Data Science, C++","CSS, Data Science",0.3773334028910335,0
63035.0,246.0,Data Scientist,Microsoft,"Data Science, HTML, SQL, AI, Machine Learning","Python, Data Science, AI, SQL, Java",0.8932281414392911,1
63036.0,172.0,ML Engineer,Accenture,"Machine Learning, SQL, Python, CSS","AI, Python, CSS, C++",0.6343465185454329,0
63037.0,253.0,Data Scientist,TCS,"Python, HTML, SQL, Data Science","Machine Learning, HTML, C++",0.0381059325882294,0
63038.0,487.0,Data Scientist,Meta,"HTML, AI, SQL, C++, Data Science","CSS, Machine Learning, AI, C++",0.8651501030796886,1
63039.0,281.0,Data Scientist,TCS,"Machine Learning, Data Science, HTML, CSS","Machine Learning, C++, Python, AI",0.8046281036406079,1
63040.0,20.0,AI Engineer,TCS,"Java, Python, Machine Learning, JavaScript, HTML","Data Science, Python, AI, C++, HTML",0.0972315173793321,0
63041.0,323.0,ML Engineer,Infosys,"Java, Data Science","HTML, Python, Machine Learning",0.6625883977601842,0
63042.0,428.0,React Developer,Accenture,"JavaScript, SQL, Python, CSS, Machine Learning","C++, CSS",0.1170547038816329,0
63043.0,69.0,UI Developer,TCS,"CSS, Java, AI, Python","JavaScript, HTML",0.1262171054984288,0
63044.0,70.0,UI Developer,TCS,"Data Science, Java, JavaScript","HTML, Data Science, Python, Java",0.3583503560507105,0
63045.0,199.0,React Developer,IBM,"Java, Data Science","Data Science, CSS",0.5832921595807884,0
63046.0,217.0,ML Engineer,TechNova Solutions,"Java, Python, AI","Java, C++, AI, HTML",0.0584202345289553,0
63047.0,304.0,Data Scientist,DataNest AI,"HTML, C++, Machine Learning, JavaScript, Python","CSS, Machine Learning, SQL",0.4092067199481948,0
63048.0,282.0,AI Engineer,Meta,"Java, SQL, Machine Learning, C++","C++, HTML, Java, Machine Learning, Data Science",0.2568784889219343,0
63049.0,176.0,Frontend Developer,TechNova Solutions,"Data Science, JavaScript, C++","CSS, HTML",0.4878407898725729,0
63050.0,373.0,AI Engineer,Meta,"JavaScript, Python, HTML, SQL, C++","Machine Learning, Data Science, C++, Python, Java",0.6944872694426919,0
63051.0,218.0,ML Engineer,Meta,"AI, JavaScript, Data Science, HTML, Python","HTML, JavaScript, AI, Python, Java",0.5449919173438484,0
63052.0,169.0,Data Scientist,Meta,"SQL, AI","AI, HTML",0.8288627746160345,1
63053.0,249.0,AI Engineer,TCS,"CSS, Data Science, Python, Java, JavaScript","SQL, AI",0.5652035337404921,0
63054.0,376.0,React Developer,TechNova Solutions,"C++, Data Science, Python, SQL, HTML","Data Science, Java, SQL, JavaScript",0.1918105114558627,0
63055.0,371.0,AI Engineer,Meta,"CSS, SQL, Python","Machine Learning, C++, Python, JavaScript, HTML",0.6291422573971851,0
63056.0,313.0,Data Scientist,DataNest AI,"Machine Learning, C++, Python, Data Science, CSS","Java, Machine Learning",0.0469045233845609,0
63057.0,33.0,Data Scientist,TechNova Solutions,"Java, HTML, JavaScript, AI","Python, SQL, Java, CSS, AI",0.0237842089910627,0
63058.0,358.0,AI Engineer,CodeCraft Labs,"Data Science, SQL, CSS, AI, Python","JavaScript, CSS, AI, SQL",0.884927600702849,1
63059.0,206.0,AI Engineer,Google,"C++, HTML, Machine Learning, JavaScript","AI, SQL, JavaScript, Python",0.7421508649537667,0
63060.0,228.0,UI Developer,Meta,"HTML, Data Science, C++, Java","C++, CSS, SQL, Python",0.8427931157342072,1
63061.0,197.0,Frontend Developer,Microsoft,"JavaScript, Python","SQL, JavaScript, C++",0.1523114084525598,0
63062.0,260.0,Data Scientist,Google,"Python, CSS","SQL, Java, Python, AI",0.2271530517204644,0
63063.0,446.0,React Developer,Microsoft,"Data Science, AI, CSS","C++, SQL, Python, JavaScript, Data Science",0.5974921173072741,0
63064.0,14.0,Frontend Developer,Google,"Machine Learning, JavaScript, C++","Python, Java, CSS, C++, JavaScript",0.1684168885548344,0
63065.0,148.0,AI Engineer,Amazon,"Machine Learning, AI","SQL, CSS, AI, Data Science",0.8833210244896382,1
63066.0,442.0,Data Scientist,Google,"C++, CSS, JavaScript","AI, JavaScript, HTML",0.5575435946229995,0
63067.0,68.0,C++ Developer,Meta,"Machine Learning, AI, Data Science, C++, Java","Data Science, C++",0.7944277658181182,0
63068.0,218.0,React Developer,Microsoft,"SQL, Java","CSS, SQL",0.9586314452625868,1
63069.0,403.0,React Developer,CodeCraft Labs,"CSS, Java","CSS, SQL, Java, JavaScript, Data Science",0.938996040655896,1
63070.0,162.0,Data Scientist,DataNest AI,"Machine Learning, Data Science, HTML","CSS, HTML, AI",0.4326541443773237,0
63071.0,70.0,Frontend Developer,TCS,"SQL, C++, JavaScript, Python","SQL, JavaScript, Java",0.3017043837838011,0
63072.0,95.0,Data Scientist,TechNova Solutions,"JavaScript, SQL","HTML, Data Science, CSS, AI, SQL",0.9520747853682876,1
63073.0,122.0,Data Scientist,TechNova Solutions,"Java, SQL, JavaScript, CSS, Python","Python, C++, AI",0.2881382273733343,0
63074.0,294.0,AI Engineer,Meta,"AI, Machine Learning","HTML, Machine Learning, Python",0.2476354696756696,0
63075.0,360.0,ML Engineer,TCS,"JavaScript, SQL, HTML, CSS, Data Science","Data Science, SQL, Python, JavaScript, Machine Learning",0.7050229285471138,0
63076.0,272.0,AI Engineer,Accenture,"Machine Learning, Java, CSS, Python, JavaScript","AI, Python, JavaScript, Machine Learning",0.5153666449099308,0
63077.0,42.0,AI Engineer,TCS,"Data Science, Machine Learning, C++, Java","CSS, Machine Learning, Python, JavaScript",0.807775642203327,1
63078.0,439.0,ML Engineer,Google,"Java, CSS","Java, AI, HTML, Data Science, Machine Learning",0.7308455620736544,0
63079.0,175.0,React Developer,IBM,"Machine Learning, Java","Data Science, HTML",0.3587988985216194,0
63080.0,416.0,Data Scientist,Google,"HTML, AI, JavaScript, CSS","Java, AI, C++, Machine Learning",0.1206611180413635,0
63081.0,480.0,Data Scientist,DataNest AI,"Python, C++, Data Science, HTML, Java","Python, Java, Machine Learning, SQL",0.091262636070465,0
63082.0,462.0,Frontend Developer,IBM,"CSS, SQL, C++, Data Science, JavaScript","CSS, Data Science",0.0140436862498942,0
63083.0,373.0,Java Developer,DataNest AI,"CSS, C++, HTML, Java","Python, SQL, Java",0.9099859815552178,1
63084.0,268.0,ML Engineer,Meta,"HTML, C++, Machine Learning","Python, AI, Machine Learning",0.1357578577972272,0
63085.0,325.0,ML Engineer,Oracle,"Data Science, Python, Machine Learning, Java, JavaScript","Data Science, AI, CSS, Python, JavaScript",0.2797482497694653,0
63086.0,398.0,Data Scientist,Oracle,"HTML, SQL, JavaScript","Data Science, C++, CSS, Machine Learning, AI",0.5312992176924556,0
63087.0,369.0,React Developer,Microsoft,"SQL, Machine Learning, CSS, HTML","CSS, Data Science, SQL, C++",0.0262045561793567,0
63088.0,487.0,UI Developer,DataNest AI,"Data Science, C++, HTML, JavaScript","Data Science, JavaScript, Java",0.5681016752417926,0
63089.0,12.0,Frontend Developer,Amazon,"C++, Machine Learning","C++, CSS, SQL, Java",0.9672777144724064,1
63090.0,378.0,UI Developer,Accenture,"Java, Python, HTML, Data Science","Python, SQL, JavaScript, Data Science",0.5222988978832693,0
63091.0,350.0,ML Engineer,Amazon,"JavaScript, C++, Data Science, Machine Learning, AI","CSS, Machine Learning",0.3456682228841321,0
63092.0,17.0,AI Engineer,Meta,"CSS, C++, Java","Java, AI, CSS",0.6044907971429827,0
63093.0,387.0,C++ Developer,Microsoft,"AI, Machine Learning, HTML, SQL","Data Science, C++",0.1530022433224896,0
63094.0,284.0,Frontend Developer,Meta,"Java, JavaScript, Machine Learning","HTML, C++",0.6881590101376699,0
63095.0,248.0,Data Scientist,Google,"CSS, HTML","AI, Java, C++",0.1403643261419209,0
63096.0,373.0,ML Engineer,DataNest AI,"CSS, Java, Python","SQL, Java, AI, Machine Learning, C++",0.0357407256141185,0
63097.0,499.0,Data Scientist,TechNova Solutions,"Java, SQL, C++, Machine Learning, HTML","Data Science, C++, Machine Learning, SQL",0.6602419840654241,0
63098.0,199.0,ML Engineer,IBM,"Java, Python, CSS, Machine Learning","C++, Data Science, AI",0.1970857313431231,0
63099.0,47.0,React Developer,DataNest AI,"Machine Learning, SQL, Data Science","SQL, JavaScript",0.606482459412057,0
63100.0,464.0,UI Developer,TechNova Solutions,"C++, JavaScript, HTML, Data Science, AI","Data Science, CSS, Java, HTML, C++",0.9957459789745854,1
63101.0,362.0,AI Engineer,IBM,"Python, CSS, SQL","Python, JavaScript, Machine Learning, SQL, CSS",0.0680571570518487,0
63102.0,232.0,ML Engineer,Google,"Python, C++","Machine Learning, Java",0.8968307611628056,1
63103.0,133.0,AI Engineer,TechNova Solutions,"JavaScript, Data Science, SQL, AI","Machine Learning, Java",0.3614460824471056,0
63104.0,356.0,AI Engineer,TCS,"JavaScript, SQL, HTML","SQL, Machine Learning, JavaScript, Java, HTML",0.4012656517187559,0
63105.0,162.0,ML Engineer,Infosys,"Data Science, Java","SQL, C++, Python, JavaScript, Machine Learning",0.0698445939993057,0
63106.0,112.0,Data Scientist,Meta,"Data Science, Java, Python","JavaScript, Data Science, C++, Machine Learning, CSS",0.3673761193434859,0
63107.0,463.0,AI Engineer,CodeCraft Labs,"JavaScript, Data Science, SQL","Machine Learning, Python, SQL, Data Science, CSS",0.0575055119402774,0
63108.0,1.0,AI Engineer,Oracle,"CSS, JavaScript","Machine Learning, Python",0.1367312122479614,0
63109.0,305.0,UI Developer,TCS,"JavaScript, C++","C++, Python, JavaScript, Data Science",0.9655109029099314,1
63110.0,48.0,AI Engineer,Infosys,"Java, HTML, Python","AI, Machine Learning, Data Science, SQL",0.6122084572743095,0
63111.0,95.0,Data Scientist,Microsoft,"Data Science, Java, AI","Python, JavaScript, Data Science, CSS, AI",0.3519643031138655,0
63112.0,341.0,AI Engineer,Amazon,"Machine Learning, CSS, JavaScript","AI, CSS, C++, Machine Learning",0.7892126813013147,0
63113.0,166.0,AI Engineer,Amazon,"CSS, Python","JavaScript, AI, Python, SQL, C++",0.9878910206336295,1
63114.0,201.0,React Developer,Accenture,"CSS, JavaScript, Java, HTML","CSS, Python",0.5725621608401994,0
63115.0,166.0,ML Engineer,TCS,"JavaScript, SQL, Python","JavaScript, AI, Java, SQL",0.1332403214533528,0
63116.0,385.0,ML Engineer,Microsoft,"Machine Learning, Java, CSS","Python, Machine Learning, CSS",0.111978049140236,0
63117.0,454.0,ML Engineer,CodeCraft Labs,"Java, HTML, Machine Learning, Data Science, SQL","Machine Learning, Python",0.5316122517161975,0
63118.0,268.0,UI Developer,Microsoft,"Java, HTML, AI","JavaScript, Data Science, C++, SQL, Python",0.1080345031945149,0
63119.0,293.0,Data Scientist,TCS,"AI, Java, Data Science","Machine Learning, CSS, JavaScript, HTML",0.4284777990303948,0
63120.0,332.0,Data Scientist,Accenture,"JavaScript, Machine Learning","Python, HTML, C++, AI",0.499185392617442,0
63121.0,120.0,Frontend Developer,Amazon,"Data Science, Machine Learning, JavaScript","C++, SQL, JavaScript, Data Science, HTML",0.6020132447538856,0
63122.0,334.0,Data Scientist,Wipro,"HTML, C++, Machine Learning, Python, SQL","Machine Learning, JavaScript, C++, HTML",0.7829443257463462,0
63123.0,369.0,AI Engineer,Oracle,"Python, Java, SQL","Data Science, SQL, JavaScript, Machine Learning, Java",0.7596050496450307,0
63124.0,422.0,Backend Developer,Meta,"CSS, C++, SQL, HTML","Java, Python",0.853601485052124,1
63125.0,298.0,ML Engineer,Amazon,"Data Science, CSS, C++","Data Science, HTML, AI",0.0879066447200638,0
63126.0,417.0,AI Engineer,DataNest AI,"JavaScript, AI, CSS, HTML, Java","JavaScript, C++, CSS, AI",0.9239615340773883,1
63127.0,261.0,AI Engineer,Meta,"JavaScript, Python, SQL","Python, Machine Learning, SQL, Data Science, AI",0.6721299607766063,0
63128.0,384.0,ML Engineer,CodeCraft Labs,"JavaScript, Machine Learning","Machine Learning, HTML, C++, JavaScript, Java",0.1027971523580492,0
63129.0,469.0,Frontend Developer,CodeCraft Labs,"C++, HTML, SQL, Java","JavaScript, C++, Java",0.737676709495624,0
63130.0,318.0,AI Engineer,Microsoft,"Machine Learning, C++, Java, Python, SQL","Java, AI, Data Science, C++, Machine Learning",0.3543829047632396,0
63131.0,229.0,Data Scientist,TechNova Solutions,"Python, SQL, HTML","Python, CSS, Machine Learning, JavaScript",0.8169232804323833,1
63132.0,114.0,ML Engineer,Google,"HTML, CSS, AI, Data Science","Machine Learning, C++, AI, JavaScript",0.7491770658651709,0
63133.0,344.0,React Developer,DataNest AI,"JavaScript, Data Science","Python, Java, JavaScript, C++",0.6692493764549616,0
63134.0,212.0,ML Engineer,Oracle,"SQL, Java","AI, SQL, C++",0.2887077998561401,0
63135.0,272.0,Spring Boot Developer,Infosys,"Machine Learning, Java","Java, SQL",0.6440306560090837,0
63136.0,252.0,Data Scientist,TCS,"JavaScript, Java","AI, Data Science, CSS",0.7674554448404293,0
63137.0,305.0,Data Scientist,Microsoft,"CSS, Java, JavaScript, Machine Learning","Java, JavaScript, AI, Data Science, HTML",0.4273005457861534,0
63138.0,475.0,BI Analyst,Infosys,"Python, Java, C++","SQL, Python",0.8713048871806904,1
63139.0,66.0,Data Scientist,Google,"Python, Data Science","SQL, Java, Python, Machine Learning, C++",0.3927796974837806,0
63140.0,217.0,AI Engineer,Amazon,"C++, Machine Learning","AI, JavaScript, Machine Learning, SQL",0.6467109060735593,0
63141.0,53.0,React Developer,Oracle,"C++, Data Science","Python, JavaScript",0.2440124240393764,0
63142.0,56.0,AI Engineer,TechNova Solutions,"Java, JavaScript, Machine Learning, HTML, Python","SQL, HTML, Data Science, Machine Learning, C++",0.6163453272869573,0
63143.0,469.0,AI Engineer,Meta,"Data Science, Machine Learning, CSS, AI","JavaScript, SQL, C++, Machine Learning, Python",0.0725961923872868,0
63144.0,472.0,C++ Developer,Meta,"SQL, Python, AI, Machine Learning, JavaScript","Data Science, Python, C++",0.7534904410268074,0
63145.0,160.0,React Developer,TCS,"Machine Learning, HTML, SQL","C++, HTML, Python, SQL",0.7961757139982485,0
63146.0,295.0,AI Engineer,IBM,"Python, SQL, JavaScript","Python, Data Science, HTML, AI, Java",0.2018443200586993,0
63147.0,452.0,AI Engineer,Amazon,"AI, SQL, JavaScript","SQL, Machine Learning, AI, HTML, JavaScript",0.8510533300178054,1
63148.0,369.0,C++ Developer,Infosys,"SQL, C++, Python, CSS, JavaScript","C++, Data Science",0.8348606004242258,1
63149.0,16.0,Data Scientist,IBM,"Java, CSS","Machine Learning, HTML, Data Science, JavaScript, CSS",0.4784717256050524,0
63150.0,356.0,React Developer,Oracle,"Data Science, C++, CSS, JavaScript","Data Science, HTML, C++, Java",0.0050402546856472,0
63151.0,326.0,AI Engineer,TechNova Solutions,"Java, C++","HTML, C++, CSS, Machine Learning",0.5973228762115,0
63152.0,290.0,ML Engineer,CodeCraft Labs,"SQL, JavaScript, Machine Learning","AI, C++",0.5986724820130936,0
63153.0,286.0,React Developer,Microsoft,"C++, Machine Learning, HTML, CSS, AI","HTML, Java, SQL, C++, JavaScript",0.6705912761522814,0
63154.0,420.0,AI Engineer,IBM,"HTML, Data Science, CSS, Machine Learning, SQL","CSS, Machine Learning, SQL, Python, Data Science",0.027919002931909,0
63155.0,176.0,AI Engineer,IBM,"Java, HTML","HTML, CSS, Machine Learning, Java, Python",0.2073137040997474,0
63156.0,159.0,AI Engineer,Meta,"Java, CSS, JavaScript","Data Science, Python, SQL, Machine Learning",0.5192827161906359,0
63157.0,44.0,UI Developer,Amazon,"Data Science, Python, AI","Java, HTML",0.4412970773400848,0
63158.0,496.0,AI Engineer,TCS,"Machine Learning, HTML","C++, Data Science, Java, AI",0.0283018166143603,0
63159.0,200.0,Data Scientist,Wipro,"Python, SQL, Machine Learning, JavaScript, AI","Machine Learning, Data Science, CSS, Python, C++",0.4284020373210981,0
63160.0,12.0,ML Engineer,Wipro,"Java, SQL","SQL, HTML, AI, Python, Data Science",0.1977793702614024,0
63161.0,389.0,React Developer,Meta,"SQL, HTML","Python, CSS, SQL, JavaScript",0.3838651967876045,0
63162.0,450.0,Frontend Developer,IBM,"Machine Learning, C++, HTML","CSS, JavaScript, C++, SQL, Java",0.7092170475777432,0
63163.0,426.0,ML Engineer,Google,"HTML, Data Science, C++, AI","CSS, Machine Learning, AI, C++",0.6271339851736063,0
63164.0,2.0,Business Analyst,Google,"JavaScript, Machine Learning, AI, Data Science","Python, SQL, Data Science",0.1193349441400611,0
63165.0,284.0,AI Engineer,Amazon,"Machine Learning, Java, Python, AI, SQL","SQL, Data Science, Java, JavaScript, AI",0.5869629120168312,0
63166.0,276.0,AI Engineer,TCS,"Java, CSS, JavaScript, AI, Machine Learning","AI, JavaScript",0.6263281066617086,0
63167.0,495.0,Spring Boot Developer,Amazon,"CSS, C++","Java, Python",0.3556315356447469,0
63168.0,156.0,ML Engineer,IBM,"JavaScript, SQL, Python, Machine Learning","Java, Machine Learning",0.7402720457312122,0
63169.0,458.0,UI Developer,IBM,"JavaScript, AI, Data Science, Python","CSS, Python, SQL, Java, C++",0.365051614495457,0
63170.0,34.0,ML Engineer,Infosys,"JavaScript, SQL, HTML, Data Science, CSS","CSS, Machine Learning, Data Science, Python, JavaScript",0.5352781695098123,0
63171.0,65.0,Data Scientist,TechNova Solutions,"AI, Data Science","Data Science, AI, HTML, Python",0.6225050634764696,0
63172.0,189.0,ML Engineer,CodeCraft Labs,"Machine Learning, HTML, CSS","Data Science, Machine Learning, Python, SQL, AI",0.0019733250804921,0
63173.0,149.0,Frontend Developer,DataNest AI,"Python, AI","C++, HTML, SQL",0.94832753404684,1
63174.0,108.0,UI Developer,Accenture,"JavaScript, AI, Java, SQL, C++","SQL, HTML, JavaScript, Java, Data Science",0.8107799885695367,1
63175.0,300.0,Data Scientist,TechNova Solutions,"SQL, C++, Python","Java, Machine Learning, Data Science, JavaScript, CSS",0.3926488389118584,0
63176.0,333.0,ML Engineer,CodeCraft Labs,"Python, AI, JavaScript, Java","Machine Learning, C++, Python",0.478812075748093,0
63177.0,154.0,AI Engineer,CodeCraft Labs,"Java, CSS, C++","Java, AI, Python",0.5293437300993498,0
63178.0,435.0,AI Engineer,Accenture,"Python, Java, C++, Data Science, SQL","JavaScript, AI, Machine Learning, HTML",0.8846627205283889,1
63179.0,101.0,ML Engineer,Infosys,"HTML, Java, Machine Learning","JavaScript, Java, SQL, Machine Learning, C++",0.2696873162505733,0
63180.0,478.0,Data Scientist,TechNova Solutions,"AI, CSS, Java, HTML","SQL, AI",0.3536744256905939,0
63181.0,216.0,ML Engineer,Infosys,"Machine Learning, CSS, JavaScript, SQL","Python, Java, AI, HTML",0.9237797871457384,1
63182.0,83.0,React Developer,Wipro,"C++, SQL, JavaScript","Python, HTML, Java",0.9933920963632912,1
63183.0,431.0,Data Scientist,CodeCraft Labs,"Python, Machine Learning, JavaScript","AI, Data Science, Java, HTML",0.351317318041432,0
63184.0,416.0,Frontend Developer,Amazon,"SQL, CSS","Python, SQL, HTML",0.2784474721240147,0
63185.0,485.0,Frontend Developer,TCS,"HTML, CSS","C++, SQL, Data Science, JavaScript, CSS",0.139144338374974,0
63186.0,441.0,React Developer,Microsoft,"JavaScript, SQL, C++, AI, Python","Data Science, HTML, SQL, CSS",0.087888954352907,0
63187.0,92.0,Java Developer,Oracle,"AI, Java, CSS","Java, SQL",0.6179426864654546,0
63188.0,310.0,ML Engineer,IBM,"HTML, Python, Machine Learning","AI, Python, HTML, Data Science, SQL",0.6675990612939986,0
63189.0,226.0,UI Developer,DataNest AI,"Machine Learning, Java, Data Science, HTML, AI","C++, CSS",0.9206659293553182,1
63190.0,65.0,React Developer,TCS,"Data Science, Machine Learning, Java, AI, C++","JavaScript, Python",0.433171213141914,0
63191.0,364.0,AI Engineer,CodeCraft Labs,"Java, Python, Data Science, HTML, SQL","AI, Java, Machine Learning",0.7799239958105784,0
63192.0,112.0,Data Scientist,Wipro,"Java, HTML, Machine Learning, Python","C++, HTML, Java, CSS, Machine Learning",0.3329187346751019,0
63193.0,475.0,AI Engineer,Amazon,"Python, SQL","C++, JavaScript, AI, SQL",0.2898055515966397,0
63194.0,276.0,UI Developer,CodeCraft Labs,"C++, JavaScript, AI, SQL, CSS","HTML, CSS, SQL, C++",0.7281331289122394,0
63195.0,399.0,Data Scientist,TechNova Solutions,"Java, HTML","HTML, AI, CSS, Java",0.3086489700482296,0
63196.0,319.0,AI Engineer,Wipro,"C++, Data Science","C++, AI",0.7280018361753448,0
63197.0,196.0,AI Engineer,Meta,"AI, Java, Python","SQL, C++, Data Science, AI, Python",0.5015800915069745,0
63198.0,208.0,React Developer,Wipro,"CSS, Python","HTML, Data Science, CSS",0.7512827251422748,0
63199.0,176.0,AI Engineer,Microsoft,"HTML, Java","Machine Learning, SQL, Data Science, C++, Java",0.8838264134741266,1
63200.0,350.0,ML Engineer,TechNova Solutions,"SQL, JavaScript, Data Science, HTML","Python, Machine Learning",0.7502652802516747,0
63201.0,245.0,ML Engineer,Infosys,"CSS, Data Science, HTML, Machine Learning","JavaScript, Data Science, Java, SQL, AI",0.294655161069685,0
63202.0,105.0,ML Engineer,IBM,"HTML, CSS, Data Science, Java, Python","HTML, Java, Machine Learning, C++",0.0744371103515487,0
63203.0,439.0,Spring Boot Developer,Google,"HTML, C++, JavaScript, Java, CSS","Python, Data Science, Java",0.9426524414846128,1
63204.0,217.0,Data Scientist,CodeCraft Labs,"SQL, Data Science, CSS, Machine Learning","Data Science, AI, HTML, Java, CSS",0.4667912485287239,0
63205.0,122.0,ML Engineer,IBM,"AI, Java, Machine Learning, HTML","C++, AI, Python",0.1582179412301653,0
63206.0,80.0,AI Engineer,Microsoft,"Java, Data Science, Machine Learning","Python, Machine Learning, AI, Java, HTML",0.9086014292504648,1
63207.0,465.0,Frontend Developer,TCS,"HTML, Python, Machine Learning, JavaScript","Data Science, HTML",0.4376406882785395,0
63208.0,375.0,AI Engineer,Wipro,"SQL, JavaScript, HTML, Machine Learning, AI","AI, CSS, Java",0.914641186227276,1
63209.0,409.0,AI Engineer,CodeCraft Labs,"CSS, JavaScript, C++","SQL, Python, AI, CSS",0.5196775815764223,0
63210.0,276.0,Data Scientist,IBM,"Data Science, C++, HTML, Python, Java","HTML, CSS, Machine Learning, Java",0.2768655390307805,0
63211.0,408.0,ML Engineer,TechNova Solutions,"JavaScript, HTML","AI, CSS, HTML",0.1371966342774894,0
63212.0,116.0,React Developer,Wipro,"C++, JavaScript, Data Science, Machine Learning, HTML","JavaScript, HTML, CSS",0.3942499880557079,0
63213.0,318.0,Data Scientist,Oracle,"JavaScript, HTML, Machine Learning, AI","Data Science, Machine Learning, Python, JavaScript, AI",0.8835191721360787,1
63214.0,366.0,Frontend Developer,Google,"Machine Learning, HTML, Python","Java, JavaScript",0.5481170737094584,0
63215.0,494.0,ML Engineer,IBM,"Machine Learning, SQL, C++, JavaScript, HTML","Python, AI, Java",0.1860202163223107,0
63216.0,490.0,AI Engineer,Meta,"Machine Learning, Python, Java, CSS","SQL, AI",0.4781183588777173,0
63217.0,442.0,Spring Boot Developer,Accenture,"Machine Learning, CSS, HTML, Python","C++, SQL, Java, Data Science",0.2385652933214087,0
63218.0,108.0,ML Engineer,Google,"CSS, SQL","AI, Machine Learning",0.447948901084554,0
63219.0,44.0,Data Scientist,Accenture,"JavaScript, Data Science, Java, Python, SQL","AI, CSS",0.209752802254419,0
63220.0,147.0,ML Engineer,CodeCraft Labs,"Data Science, C++, Machine Learning","Java, Machine Learning, C++, Data Science",0.8307085688614637,1
63221.0,256.0,Data Scientist,Meta,"CSS, Machine Learning, Java","Python, AI, Java, SQL",0.7468234074003296,0
63222.0,310.0,Frontend Developer,CodeCraft Labs,"JavaScript, Java, CSS, HTML","Java, JavaScript, HTML",0.4039943146829958,0
63223.0,72.0,Data Scientist,Accenture,"JavaScript, Python, HTML, CSS","C++, Machine Learning, SQL",0.9466712788524164,1
63224.0,339.0,Frontend Developer,Google,"Python, JavaScript","JavaScript, SQL, Python, Java",0.390715493889048,0
63225.0,364.0,React Developer,Accenture,"Java, HTML, SQL, C++","C++, JavaScript, Java",0.1969329245178555,0
63226.0,276.0,React Developer,Infosys,"Python, Data Science","JavaScript, SQL, HTML",0.625695555429253,0
63227.0,348.0,Data Scientist,DataNest AI,"JavaScript, C++","AI, Machine Learning, Data Science",0.0164514334789599,0
63228.0,383.0,Data Scientist,DataNest AI,"Machine Learning, Java, HTML, JavaScript, C++","Python, AI, C++, Data Science, CSS",0.7255623613591841,0
63229.0,247.0,ML Engineer,Wipro,"SQL, JavaScript, CSS, HTML, AI","C++, CSS, AI",0.2400332384975217,0
63230.0,300.0,ML Engineer,Oracle,"SQL, Python","C++, Machine Learning, Data Science, SQL, HTML",0.9946374234313384,1
63231.0,348.0,ML Engineer,Accenture,"Data Science, HTML, Java, C++","C++, AI, Java, Python",0.8322158954759048,1
63232.0,158.0,Data Scientist,CodeCraft Labs,"JavaScript, Java, C++, HTML, AI","AI, C++",0.2958519649393883,0
63233.0,15.0,AI Engineer,Accenture,"C++, Machine Learning, Java, Data Science, CSS","CSS, Machine Learning, Java, SQL",0.3402951503350454,0
63234.0,253.0,AI Engineer,Google,"Machine Learning, Java","Java, AI, C++, Python",0.183612407732856,0
63235.0,177.0,ML Engineer,Meta,"SQL, C++, CSS, Machine Learning, JavaScript","CSS, Machine Learning, SQL, Data Science",0.4810597508351393,0
63236.0,446.0,C++ Developer,Wipro,"Python, SQL, AI","C++, Python",0.6047220868120984,0
63237.0,280.0,Data Scientist,TechNova Solutions,"JavaScript, CSS, SQL, Java, Data Science","Python, SQL, AI",0.9098973467022368,1
63238.0,220.0,Frontend Developer,IBM,"Machine Learning, Python, C++, Java","C++, Python, SQL, Java, CSS",0.9464342449159868,1
63239.0,298.0,Data Scientist,TCS,"Python, AI, Data Science, C++, Java","CSS, C++, Machine Learning, JavaScript, Java",0.7825658567825815,0
63240.0,358.0,UI Developer,Amazon,"SQL, Java, HTML, AI, JavaScript","CSS, HTML",0.3036105752758397,0
63241.0,35.0,UI Developer,Microsoft,"Python, SQL","SQL, CSS, Python",0.564953485018723,0
63242.0,154.0,Data Scientist,CodeCraft Labs,"HTML, CSS","Data Science, Java, AI, SQL",0.6554062856669746,0
63243.0,39.0,Data Scientist,Amazon,"C++, Python, AI, JavaScript","Data Science, SQL, AI, Python, CSS",0.5930581190962451,0
63244.0,498.0,AI Engineer,Accenture,"JavaScript, Data Science, Python, HTML, Machine Learning","AI, CSS, SQL, Python",0.7533457680639389,0
63245.0,301.0,Data Scientist,DataNest AI,"AI, Python","Python, AI, Data Science, Java",0.5425638047992609,0
63246.0,133.0,Data Scientist,Google,"Python, CSS, HTML, JavaScript, C++","Python, C++, JavaScript, SQL, AI",0.2531124615882717,0
63247.0,272.0,UI Developer,DataNest AI,"SQL, C++, Python","CSS, C++",0.5056549422677329,0
63248.0,54.0,Frontend Developer,DataNest AI,"Python, C++, AI","SQL, Data Science, CSS, JavaScript, HTML",0.8102028652320243,1
